case_id,input_kind,policy,routed,dirty,triple_f1,exact,cached_calls
government-d40628573562,extracted,always,1,1,0.7692307692307692,0.0,1
government-d40628573562,extracted,visible_violations,0,1,0.7692307692307692,0.0,0
government-d40628573562,extracted,never,0,1,0.7692307692307692,0.0,0
government-da0766bfb46f,clean,always,1,0,0.7692307692307692,0.0,1
government-da0766bfb46f,clean,visible_violations,0,0,1.0,1.0,0
government-da0766bfb46f,clean,never,0,0,1.0,1.0,0
government-da0766bfb46f,extracted,always,1,1,0.7692307692307692,0.0,1
government-da0766bfb46f,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-da0766bfb46f,extracted,never,0,1,0.7142857142857143,0.0,0
government-db75dcfe1831,clean,always,1,0,1.0,1.0,1
government-db75dcfe1831,clean,visible_violations,0,0,1.0,1.0,0
government-db75dcfe1831,clean,never,0,0,1.0,1.0,0
government-db75dcfe1831,extracted,always,1,1,0.7142857142857143,0.0,1
government-db75dcfe1831,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-db75dcfe1831,extracted,never,0,1,0.7142857142857143,0.0,0
government-e4c52ac70bcc,clean,always,1,0,0.8571428571428571,0.0,1
government-e4c52ac70bcc,clean,visible_violations,0,0,1.0,1.0,0
government-e4c52ac70bcc,clean,never,0,0,1.0,1.0,0
government-e4c52ac70bcc,extracted,always,1,1,0.8333333333333333,0.0,1
government-e4c52ac70bcc,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-e4c52ac70bcc,extracted,never,0,1,0.7692307692307692,0.0,0
government-e9f38f0ecbce,clean,always,1,0,1.0,1.0,1
government-e9f38f0ecbce,clean,visible_violations,0,0,1.0,1.0,0
government-e9f38f0ecbce,clean,never,0,0,1.0,1.0,0
government-e9f38f0ecbce,extracted,always,1,1,0.7692307692307692,0.0,1
government-e9f38f0ecbce,extracted,visible_violations,0,1,0.0,0.0,0
government-e9f38f0ecbce,extracted,never,0,1,0.0,0.0,0
government-ed224b645343,clean,always,1,0,1.0,1.0,1
government-ed224b645343,clean,visible_violations,0,0,1.0,1.0,0
government-ed224b645343,clean,never,0,0,1.0,1.0,0
government-ed224b645343,extracted,always,1,1,0.7142857142857143,0.0,1
government-ed224b645343,extracted,visible_violations,0,1,0.8333333333333333,0.0,0
government-ed224b645343,extracted,never,0,1,0.8333333333333333,0.0,0
government-eff0fd772bef,clean,always,1,0,1.0,1.0,1
government-eff0fd772bef,clean,visible_violations,0,0,1.0,1.0,0
government-eff0fd772bef,clean,never,0,0,1.0,1.0,0
government-eff0fd772bef,extracted,always,1,1,0.6666666666666666,0.0,1
government-eff0fd772bef,extracted,visible_violations,1,1,0.6666666666666666,0.0,1
government-eff0fd772bef,extracted,never,0,1,0.6666666666666666,0.0,0
government-f6d9be90456b,clean,always,1,0,1.0,1.0,1
government-f6d9be90456b,clean,visible_violations,0,0,1.0,1.0,0
government-f6d9be90456b,clean,never,0,0,1.0,1.0,0
government-f6d9be90456b,extracted,always,1,1,0.7272727272727273,0.0,1
government-f6d9be90456b,extracted,visible_violations,1,1,0.7272727272727273,0.0,1
government-f6d9be90456b,extracted,never,0,1,0.5714285714285714,0.0,0
government-f6ff98e6b329,clean,always,1,0,1.0,1.0,1
government-f6ff98e6b329,clean,visible_violations,0,0,1.0,1.0,0
government-f6ff98e6b329,clean,never,0,0,1.0,1.0,0
government-f6ff98e6b329,extracted,always,1,1,0.7692307692307692,0.0,1
government-f6ff98e6b329,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-f6ff98e6b329,extracted,never,0,1,0.7142857142857143,0.0,0
government-f75d2fddf269,clean,always,1,0,1.0,1.0,1
government-f75d2fddf269,clean,visible_violations,0,0,1.0,1.0,0
government-f75d2fddf269,clean,never,0,0,1.0,1.0,0
government-f75d2fddf269,extracted,always,1,1,0.7692307692307692,0.0,1
government-f75d2fddf269,extracted,visible_violations,0,1,0.7692307692307692,0.0,0
government-f75d2fddf269,extracted,never,0,1,0.7692307692307692,0.0,0
government-f8716e13e115,clean,always,1,0,1.0,1.0,1
government-f8716e13e115,clean,visible_violations,0,0,1.0,1.0,0
government-f8716e13e115,clean,never,0,0,1.0,1.0,0
government-f8716e13e115,extracted,always,1,1,0.7142857142857143,0.0,1
government-f8716e13e115,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-f8716e13e115,extracted,never,0,1,0.7142857142857143,0.0,0
government-f8e7519208bb,clean,always,1,0,1.0,1.0,1
government-f8e7519208bb,clean,visible_violations,0,0,1.0,1.0,0
government-f8e7519208bb,clean,never,0,0,1.0,1.0,0
government-f8e7519208bb,extracted,always,1,1,0.7142857142857143,0.0,1
government-f8e7519208bb,extracted,visible_violations,0,1,0.0,0.0,0
government-f8e7519208bb,extracted,never,0,1,0.0,0.0,0
government-fc2c1b8758a5,clean,always,1,0,1.0,1.0,1
government-fc2c1b8758a5,clean,visible_violations,0,0,1.0,1.0,0
government-fc2c1b8758a5,clean,never,0,0,1.0,1.0,0
government-fc2c1b8758a5,extracted,always,1,1,0.8333333333333333,0.0,1
government-fc2c1b8758a5,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-fc2c1b8758a5,extracted,never,0,1,0.7142857142857143,0.0,0
government-fc4bd6117122,clean,always,1,0,1.0,1.0,1
government-fc4bd6117122,clean,visible_violations,0,0,1.0,1.0,0
government-fc4bd6117122,clean,never,0,0,1.0,1.0,0
government-fc4bd6117122,extracted,always,1,1,1.0,1.0,1
government-fc4bd6117122,extracted,visible_violations,0,1,0.7692307692307692,0.0,0
government-fc4bd6117122,extracted,never,0,1,0.7692307692307692,0.0,0
government-fcfdfe2a6dc5,clean,always,1,0,1.0,1.0,1
government-fcfdfe2a6dc5,clean,visible_violations,0,0,1.0,1.0,0
government-fcfdfe2a6dc5,clean,never,0,0,1.0,1.0,0
government-fcfdfe2a6dc5,extracted,always,1,1,0.8333333333333333,0.0,1
government-fcfdfe2a6dc5,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-fcfdfe2a6dc5,extracted,never,0,1,0.7692307692307692,0.0,0
government-ff34311b9ccd,clean,always,1,0,0.923076923076923,0.0,1
government-ff34311b9ccd,clean,visible_violations,0,0,1.0,1.0,0
government-ff34311b9ccd,clean,never,0,0,1.0,1.0,0
government-ff34311b9ccd,extracted,always,1,1,0.7692307692307692,0.0,1
government-ff34311b9ccd,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-ff34311b9ccd,extracted,never,0,1,0.7142857142857143,0.0,0
