cohort,case_id,arm,gate_variant,added_occurrences,removed_occurrences,added_correct_occurrences,removed_correct_occurrences
receipt,sroie-047,evidence,full,0,0,0,0
receipt,sroie-047,evidence,no_duplicate,0,0,0,0
receipt,sroie-047,evidence,no_head,0,0,0,0
receipt,sroie-047,evidence,no_relation,0,0,0,0
receipt,sroie-047,evidence,no_support,0,0,0,0
receipt,sroie-047,evidence,no_cardinality,0,0,0,0
receipt,sroie-047,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-047,evidence,raw,0,0,0,0
receipt,sroie-388,shacl,full,0,0,0,0
receipt,sroie-388,shacl,no_duplicate,0,0,0,0
receipt,sroie-388,shacl,no_head,0,0,0,0
receipt,sroie-388,shacl,no_relation,0,0,0,0
receipt,sroie-388,shacl,no_support,0,0,0,0
receipt,sroie-388,shacl,no_cardinality,0,0,0,0
receipt,sroie-388,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-388,shacl,raw,0,0,0,0
receipt,sroie-041,evidence,full,0,0,0,0
receipt,sroie-041,evidence,no_duplicate,0,0,0,0
receipt,sroie-041,evidence,no_head,0,0,0,0
receipt,sroie-041,evidence,no_relation,0,0,0,0
receipt,sroie-041,evidence,no_support,0,0,0,0
receipt,sroie-041,evidence,no_cardinality,0,0,0,0
receipt,sroie-041,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-041,evidence,raw,0,0,0,0
receipt,sroie-604,evidence,full,0,0,0,0
receipt,sroie-604,evidence,no_duplicate,0,0,0,0
receipt,sroie-604,evidence,no_head,0,0,0,0
receipt,sroie-604,evidence,no_relation,0,0,0,0
receipt,sroie-604,evidence,no_support,0,0,0,0
receipt,sroie-604,evidence,no_cardinality,0,0,0,0
receipt,sroie-604,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-604,evidence,raw,0,0,0,0
receipt,sroie-593,shacl,full,0,0,0,0
receipt,sroie-593,shacl,no_duplicate,0,0,0,0
receipt,sroie-593,shacl,no_head,0,0,0,0
receipt,sroie-593,shacl,no_relation,0,0,0,0
receipt,sroie-593,shacl,no_support,0,0,0,0
receipt,sroie-593,shacl,no_cardinality,0,0,0,0
receipt,sroie-593,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-593,shacl,raw,0,0,0,0
receipt,sroie-465,evidence,full,0,0,0,0
receipt,sroie-465,evidence,no_duplicate,0,0,0,0
receipt,sroie-465,evidence,no_head,0,0,0,0
receipt,sroie-465,evidence,no_relation,0,0,0,0
receipt,sroie-465,evidence,no_support,0,0,0,0
receipt,sroie-465,evidence,no_cardinality,0,0,0,0
receipt,sroie-465,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-465,evidence,raw,0,0,0,0
receipt,sroie-459,shacl,full,0,0,0,0
receipt,sroie-459,shacl,no_duplicate,0,0,0,0
receipt,sroie-459,shacl,no_head,0,0,0,0
receipt,sroie-459,shacl,no_relation,0,0,0,0
receipt,sroie-459,shacl,no_support,0,0,0,0
receipt,sroie-459,shacl,no_cardinality,0,0,0,0
receipt,sroie-459,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-459,shacl,raw,0,0,0,0
receipt,sroie-094,simple,full,0,0,0,0
receipt,sroie-094,simple,no_duplicate,0,0,0,0
receipt,sroie-094,simple,no_head,0,0,0,0
receipt,sroie-094,simple,no_relation,0,0,0,0
receipt,sroie-094,simple,no_support,0,0,0,0
receipt,sroie-094,simple,no_cardinality,0,0,0,0
receipt,sroie-094,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-094,simple,raw,0,0,0,0
receipt,sroie-047,shacl,full,0,0,0,0
receipt,sroie-047,shacl,no_duplicate,0,0,0,0
receipt,sroie-047,shacl,no_head,0,0,0,0
receipt,sroie-047,shacl,no_relation,0,0,0,0
receipt,sroie-047,shacl,no_support,0,0,0,0
receipt,sroie-047,shacl,no_cardinality,0,0,0,0
receipt,sroie-047,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-047,shacl,raw,0,0,0,0
receipt,sroie-436,evidence,full,0,0,0,0
receipt,sroie-436,evidence,no_duplicate,0,0,0,0
receipt,sroie-436,evidence,no_head,0,0,0,0
receipt,sroie-436,evidence,no_relation,0,0,0,0
receipt,sroie-436,evidence,no_support,0,0,0,0
receipt,sroie-436,evidence,no_cardinality,0,0,0,0
receipt,sroie-436,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-436,evidence,raw,0,0,0,0
receipt,sroie-313,shacl,full,0,0,0,0
receipt,sroie-313,shacl,no_duplicate,0,0,0,0
receipt,sroie-313,shacl,no_head,0,0,0,0
receipt,sroie-313,shacl,no_relation,0,0,0,0
receipt,sroie-313,shacl,no_support,0,0,0,0
receipt,sroie-313,shacl,no_cardinality,0,0,0,0
receipt,sroie-313,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-313,shacl,raw,0,0,0,0
receipt,sroie-176,shacl,full,0,0,0,0
receipt,sroie-176,shacl,no_duplicate,0,0,0,0
receipt,sroie-176,shacl,no_head,0,0,0,0
receipt,sroie-176,shacl,no_relation,0,0,0,0
receipt,sroie-176,shacl,no_support,0,0,0,0
receipt,sroie-176,shacl,no_cardinality,0,0,0,0
receipt,sroie-176,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-176,shacl,raw,0,0,0,0
receipt,sroie-033,shacl,full,0,0,0,0
receipt,sroie-033,shacl,no_duplicate,0,0,0,0
receipt,sroie-033,shacl,no_head,0,0,0,0
receipt,sroie-033,shacl,no_relation,0,0,0,0
receipt,sroie-033,shacl,no_support,0,0,0,0
receipt,sroie-033,shacl,no_cardinality,0,0,0,0
receipt,sroie-033,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-033,shacl,raw,0,0,0,0
receipt,sroie-079,shacl,full,0,0,0,0
receipt,sroie-079,shacl,no_duplicate,0,0,0,0
receipt,sroie-079,shacl,no_head,0,0,0,0
receipt,sroie-079,shacl,no_relation,0,0,0,0
receipt,sroie-079,shacl,no_support,0,0,0,0
receipt,sroie-079,shacl,no_cardinality,0,0,0,0
receipt,sroie-079,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-079,shacl,raw,0,0,0,0
receipt,sroie-536,shacl,full,0,0,0,0
receipt,sroie-536,shacl,no_duplicate,0,0,0,0
receipt,sroie-536,shacl,no_head,0,0,0,0
receipt,sroie-536,shacl,no_relation,0,0,0,0
receipt,sroie-536,shacl,no_support,0,0,0,0
receipt,sroie-536,shacl,no_cardinality,0,0,0,0
receipt,sroie-536,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-536,shacl,raw,0,0,0,0
receipt,sroie-536,simple,full,0,0,0,0
receipt,sroie-536,simple,no_duplicate,0,0,0,0
receipt,sroie-536,simple,no_head,0,0,0,0
receipt,sroie-536,simple,no_relation,0,0,0,0
receipt,sroie-536,simple,no_support,0,0,0,0
receipt,sroie-536,simple,no_cardinality,0,0,0,0
receipt,sroie-536,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-536,simple,raw,0,0,0,0
receipt,sroie-172,simple,full,0,0,0,0
receipt,sroie-172,simple,no_duplicate,0,0,0,0
receipt,sroie-172,simple,no_head,0,0,0,0
receipt,sroie-172,simple,no_relation,0,0,0,0
receipt,sroie-172,simple,no_support,0,0,0,0
receipt,sroie-172,simple,no_cardinality,0,0,0,0
receipt,sroie-172,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-172,simple,raw,0,0,0,0
receipt,sroie-576,simple,full,0,0,0,0
receipt,sroie-576,simple,no_duplicate,0,0,0,0
receipt,sroie-576,simple,no_head,0,0,0,0
receipt,sroie-576,simple,no_relation,0,0,0,0
receipt,sroie-576,simple,no_support,0,0,0,0
receipt,sroie-576,simple,no_cardinality,0,0,0,0
receipt,sroie-576,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-576,simple,raw,0,0,0,0
receipt,sroie-487,simple,full,0,0,0,0
receipt,sroie-487,simple,no_duplicate,0,0,0,0
receipt,sroie-487,simple,no_head,0,0,0,0
receipt,sroie-487,simple,no_relation,0,0,0,0
receipt,sroie-487,simple,no_support,0,0,0,0
receipt,sroie-487,simple,no_cardinality,0,0,0,0
receipt,sroie-487,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-487,simple,raw,0,0,0,0
receipt,sroie-087,shacl,full,0,0,0,0
receipt,sroie-087,shacl,no_duplicate,0,0,0,0
receipt,sroie-087,shacl,no_head,0,0,0,0
receipt,sroie-087,shacl,no_relation,0,0,0,0
receipt,sroie-087,shacl,no_support,0,0,0,0
receipt,sroie-087,shacl,no_cardinality,0,0,0,0
receipt,sroie-087,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-087,shacl,raw,0,0,0,0
receipt,sroie-578,simple,full,0,0,0,0
receipt,sroie-578,simple,no_duplicate,0,0,0,0
receipt,sroie-578,simple,no_head,0,0,0,0
receipt,sroie-578,simple,no_relation,0,0,0,0
receipt,sroie-578,simple,no_support,0,0,0,0
receipt,sroie-578,simple,no_cardinality,0,0,0,0
receipt,sroie-578,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-578,simple,raw,0,0,0,0
receipt,sroie-278,shacl,full,0,0,0,0
receipt,sroie-278,shacl,no_duplicate,0,0,0,0
receipt,sroie-278,shacl,no_head,0,0,0,0
receipt,sroie-278,shacl,no_relation,0,0,0,0
receipt,sroie-278,shacl,no_support,0,0,0,0
receipt,sroie-278,shacl,no_cardinality,0,0,0,0
receipt,sroie-278,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-278,shacl,raw,0,0,0,0
receipt,sroie-287,evidence,full,0,0,0,0
receipt,sroie-287,evidence,no_duplicate,0,0,0,0
receipt,sroie-287,evidence,no_head,0,0,0,0
receipt,sroie-287,evidence,no_relation,0,0,0,0
receipt,sroie-287,evidence,no_support,0,0,0,0
receipt,sroie-287,evidence,no_cardinality,0,0,0,0
receipt,sroie-287,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-287,evidence,raw,0,0,0,0
receipt,sroie-185,shacl,full,0,0,0,0
receipt,sroie-185,shacl,no_duplicate,0,0,0,0
receipt,sroie-185,shacl,no_head,0,0,0,0
receipt,sroie-185,shacl,no_relation,0,0,0,0
receipt,sroie-185,shacl,no_support,0,0,0,0
receipt,sroie-185,shacl,no_cardinality,0,0,0,0
receipt,sroie-185,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-185,shacl,raw,0,0,0,0
receipt,sroie-140,simple,full,0,0,0,0
receipt,sroie-140,simple,no_duplicate,0,0,0,0
receipt,sroie-140,simple,no_head,0,0,0,0
receipt,sroie-140,simple,no_relation,0,0,0,0
receipt,sroie-140,simple,no_support,0,0,0,0
receipt,sroie-140,simple,no_cardinality,0,0,0,0
receipt,sroie-140,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-140,simple,raw,0,0,0,0
receipt,sroie-436,simple,full,0,0,0,0
receipt,sroie-436,simple,no_duplicate,0,0,0,0
receipt,sroie-436,simple,no_head,0,0,0,0
receipt,sroie-436,simple,no_relation,0,0,0,0
receipt,sroie-436,simple,no_support,0,0,0,0
receipt,sroie-436,simple,no_cardinality,0,0,0,0
receipt,sroie-436,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-436,simple,raw,0,0,0,0
receipt,sroie-112,shacl,full,0,0,0,0
receipt,sroie-112,shacl,no_duplicate,0,0,0,0
receipt,sroie-112,shacl,no_head,0,0,0,0
receipt,sroie-112,shacl,no_relation,0,0,0,0
receipt,sroie-112,shacl,no_support,0,0,0,0
receipt,sroie-112,shacl,no_cardinality,0,0,0,0
receipt,sroie-112,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-112,shacl,raw,0,0,0,0
receipt,sroie-068,simple,full,0,0,0,0
receipt,sroie-068,simple,no_duplicate,0,0,0,0
receipt,sroie-068,simple,no_head,0,0,0,0
receipt,sroie-068,simple,no_relation,0,0,0,0
receipt,sroie-068,simple,no_support,0,0,0,0
receipt,sroie-068,simple,no_cardinality,0,0,0,0
receipt,sroie-068,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-068,simple,raw,0,0,0,0
receipt,sroie-471,shacl,full,0,0,0,0
receipt,sroie-471,shacl,no_duplicate,0,0,0,0
receipt,sroie-471,shacl,no_head,0,0,0,0
receipt,sroie-471,shacl,no_relation,0,0,0,0
receipt,sroie-471,shacl,no_support,0,0,0,0
receipt,sroie-471,shacl,no_cardinality,0,0,0,0
receipt,sroie-471,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-471,shacl,raw,0,0,0,0
receipt,sroie-348,evidence,full,0,0,0,0
receipt,sroie-348,evidence,no_duplicate,0,0,0,0
receipt,sroie-348,evidence,no_head,0,0,0,0
receipt,sroie-348,evidence,no_relation,0,0,0,0
receipt,sroie-348,evidence,no_support,0,0,0,0
receipt,sroie-348,evidence,no_cardinality,0,0,0,0
receipt,sroie-348,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-348,evidence,raw,0,0,0,0
receipt,sroie-388,simple,full,0,0,0,0
receipt,sroie-388,simple,no_duplicate,0,0,0,0
receipt,sroie-388,simple,no_head,0,0,0,0
receipt,sroie-388,simple,no_relation,0,0,0,0
receipt,sroie-388,simple,no_support,0,0,0,0
receipt,sroie-388,simple,no_cardinality,0,0,0,0
receipt,sroie-388,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-388,simple,raw,0,0,0,0
receipt,sroie-298,shacl,full,0,0,0,0
receipt,sroie-298,shacl,no_duplicate,0,0,0,0
receipt,sroie-298,shacl,no_head,0,0,0,0
receipt,sroie-298,shacl,no_relation,0,0,0,0
receipt,sroie-298,shacl,no_support,0,0,0,0
receipt,sroie-298,shacl,no_cardinality,0,0,0,0
receipt,sroie-298,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-298,shacl,raw,0,0,0,0
receipt,sroie-006,shacl,full,0,0,0,0
receipt,sroie-006,shacl,no_duplicate,0,0,0,0
receipt,sroie-006,shacl,no_head,0,0,0,0
receipt,sroie-006,shacl,no_relation,0,0,0,0
receipt,sroie-006,shacl,no_support,0,0,0,0
receipt,sroie-006,shacl,no_cardinality,0,0,0,0
receipt,sroie-006,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-006,shacl,raw,0,0,0,0
receipt,sroie-140,evidence,full,0,0,0,0
receipt,sroie-140,evidence,no_duplicate,0,0,0,0
receipt,sroie-140,evidence,no_head,0,0,0,0
receipt,sroie-140,evidence,no_relation,0,0,0,0
receipt,sroie-140,evidence,no_support,0,0,0,0
receipt,sroie-140,evidence,no_cardinality,0,0,0,0
receipt,sroie-140,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-140,evidence,raw,0,0,0,0
receipt,sroie-172,evidence,full,0,0,0,0
receipt,sroie-172,evidence,no_duplicate,0,0,0,0
receipt,sroie-172,evidence,no_head,0,0,0,0
receipt,sroie-172,evidence,no_relation,0,0,0,0
receipt,sroie-172,evidence,no_support,0,0,0,0
receipt,sroie-172,evidence,no_cardinality,0,0,0,0
receipt,sroie-172,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-172,evidence,raw,0,0,0,0
receipt,sroie-617,shacl,full,0,0,0,0
receipt,sroie-617,shacl,no_duplicate,0,0,0,0
receipt,sroie-617,shacl,no_head,0,0,0,0
receipt,sroie-617,shacl,no_relation,0,0,0,0
receipt,sroie-617,shacl,no_support,0,0,0,0
receipt,sroie-617,shacl,no_cardinality,0,0,0,0
receipt,sroie-617,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-617,shacl,raw,0,0,0,0
receipt,sroie-185,evidence,full,0,0,0,0
receipt,sroie-185,evidence,no_duplicate,0,0,0,0
receipt,sroie-185,evidence,no_head,0,0,0,0
receipt,sroie-185,evidence,no_relation,0,0,0,0
receipt,sroie-185,evidence,no_support,0,0,0,0
receipt,sroie-185,evidence,no_cardinality,0,0,0,0
receipt,sroie-185,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-185,evidence,raw,0,0,0,0
receipt,sroie-330,simple,full,0,0,0,0
receipt,sroie-330,simple,no_duplicate,0,0,0,0
receipt,sroie-330,simple,no_head,0,0,0,0
receipt,sroie-330,simple,no_relation,0,0,0,0
receipt,sroie-330,simple,no_support,0,0,0,0
receipt,sroie-330,simple,no_cardinality,0,0,0,0
receipt,sroie-330,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-330,simple,raw,0,0,0,0
receipt,sroie-290,evidence,full,0,0,0,0
receipt,sroie-290,evidence,no_duplicate,0,0,0,0
receipt,sroie-290,evidence,no_head,0,0,0,0
receipt,sroie-290,evidence,no_relation,0,0,0,0
receipt,sroie-290,evidence,no_support,0,0,0,0
receipt,sroie-290,evidence,no_cardinality,0,0,0,0
receipt,sroie-290,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-290,evidence,raw,0,0,0,0
receipt,sroie-522,shacl,full,0,0,0,0
receipt,sroie-522,shacl,no_duplicate,0,0,0,0
receipt,sroie-522,shacl,no_head,0,0,0,0
receipt,sroie-522,shacl,no_relation,0,0,0,0
receipt,sroie-522,shacl,no_support,0,0,0,0
receipt,sroie-522,shacl,no_cardinality,0,0,0,0
receipt,sroie-522,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-522,shacl,raw,0,0,0,0
receipt,sroie-604,simple,full,0,0,0,0
receipt,sroie-604,simple,no_duplicate,0,0,0,0
receipt,sroie-604,simple,no_head,0,0,0,0
receipt,sroie-604,simple,no_relation,0,0,0,0
receipt,sroie-604,simple,no_support,0,0,0,0
receipt,sroie-604,simple,no_cardinality,0,0,0,0
receipt,sroie-604,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-604,simple,raw,0,0,0,0
receipt,sroie-479,evidence,full,0,0,0,0
receipt,sroie-479,evidence,no_duplicate,0,0,0,0
receipt,sroie-479,evidence,no_head,0,0,0,0
receipt,sroie-479,evidence,no_relation,0,0,0,0
receipt,sroie-479,evidence,no_support,0,0,0,0
receipt,sroie-479,evidence,no_cardinality,0,0,0,0
receipt,sroie-479,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-479,evidence,raw,0,0,0,0
receipt,sroie-070,evidence,full,0,0,0,0
receipt,sroie-070,evidence,no_duplicate,0,0,0,0
receipt,sroie-070,evidence,no_head,0,0,0,0
receipt,sroie-070,evidence,no_relation,0,0,0,0
receipt,sroie-070,evidence,no_support,0,0,0,0
receipt,sroie-070,evidence,no_cardinality,0,0,0,0
receipt,sroie-070,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-070,evidence,raw,0,0,0,0
receipt,sroie-079,evidence,full,0,0,0,0
receipt,sroie-079,evidence,no_duplicate,0,0,0,0
receipt,sroie-079,evidence,no_head,0,0,0,0
receipt,sroie-079,evidence,no_relation,0,0,0,0
receipt,sroie-079,evidence,no_support,0,0,0,0
receipt,sroie-079,evidence,no_cardinality,0,0,0,0
receipt,sroie-079,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-079,evidence,raw,0,0,0,0
receipt,sroie-410,shacl,full,0,0,0,0
receipt,sroie-410,shacl,no_duplicate,0,0,0,0
receipt,sroie-410,shacl,no_head,0,0,0,0
receipt,sroie-410,shacl,no_relation,0,0,0,0
receipt,sroie-410,shacl,no_support,0,0,0,0
receipt,sroie-410,shacl,no_cardinality,0,0,0,0
receipt,sroie-410,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-410,shacl,raw,0,0,0,0
receipt,sroie-176,simple,full,0,0,0,0
receipt,sroie-176,simple,no_duplicate,0,0,0,0
receipt,sroie-176,simple,no_head,0,0,0,0
receipt,sroie-176,simple,no_relation,0,0,0,0
receipt,sroie-176,simple,no_support,0,0,0,0
receipt,sroie-176,simple,no_cardinality,0,0,0,0
receipt,sroie-176,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-176,simple,raw,0,0,0,0
receipt,sroie-391,evidence,full,0,0,0,0
receipt,sroie-391,evidence,no_duplicate,0,0,0,0
receipt,sroie-391,evidence,no_head,0,0,0,0
receipt,sroie-391,evidence,no_relation,0,0,0,0
receipt,sroie-391,evidence,no_support,0,0,0,0
receipt,sroie-391,evidence,no_cardinality,0,0,0,0
receipt,sroie-391,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-391,evidence,raw,0,0,0,0
receipt,sroie-604,shacl,full,0,0,0,0
receipt,sroie-604,shacl,no_duplicate,0,0,0,0
receipt,sroie-604,shacl,no_head,0,0,0,0
receipt,sroie-604,shacl,no_relation,0,0,0,0
receipt,sroie-604,shacl,no_support,0,0,0,0
receipt,sroie-604,shacl,no_cardinality,0,0,0,0
receipt,sroie-604,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-604,shacl,raw,0,0,0,0
receipt,sroie-496,evidence,full,0,0,0,0
receipt,sroie-496,evidence,no_duplicate,0,0,0,0
receipt,sroie-496,evidence,no_head,0,0,0,0
receipt,sroie-496,evidence,no_relation,0,0,0,0
receipt,sroie-496,evidence,no_support,0,0,0,0
receipt,sroie-496,evidence,no_cardinality,0,0,0,0
receipt,sroie-496,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-496,evidence,raw,0,0,0,0
receipt,sroie-578,evidence,full,0,0,0,0
receipt,sroie-578,evidence,no_duplicate,0,0,0,0
receipt,sroie-578,evidence,no_head,0,0,0,0
receipt,sroie-578,evidence,no_relation,0,0,0,0
receipt,sroie-578,evidence,no_support,0,0,0,0
receipt,sroie-578,evidence,no_cardinality,0,0,0,0
receipt,sroie-578,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-578,evidence,raw,0,0,0,0
receipt,sroie-496,shacl,full,0,0,0,0
receipt,sroie-496,shacl,no_duplicate,0,0,0,0
receipt,sroie-496,shacl,no_head,0,0,0,0
receipt,sroie-496,shacl,no_relation,0,0,0,0
receipt,sroie-496,shacl,no_support,0,0,0,0
receipt,sroie-496,shacl,no_cardinality,0,0,0,0
receipt,sroie-496,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-496,shacl,raw,0,0,0,0
receipt,sroie-465,shacl,full,0,0,0,0
receipt,sroie-465,shacl,no_duplicate,0,0,0,0
receipt,sroie-465,shacl,no_head,0,0,0,0
receipt,sroie-465,shacl,no_relation,0,0,0,0
receipt,sroie-465,shacl,no_support,0,0,0,0
receipt,sroie-465,shacl,no_cardinality,0,0,0,0
receipt,sroie-465,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-465,shacl,raw,0,0,0,0
receipt,sroie-487,evidence,full,0,0,0,0
receipt,sroie-487,evidence,no_duplicate,0,0,0,0
receipt,sroie-487,evidence,no_head,0,0,0,0
receipt,sroie-487,evidence,no_relation,0,0,0,0
receipt,sroie-487,evidence,no_support,0,0,0,0
receipt,sroie-487,evidence,no_cardinality,0,0,0,0
receipt,sroie-487,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-487,evidence,raw,0,0,0,0
receipt,sroie-536,evidence,full,0,0,0,0
receipt,sroie-536,evidence,no_duplicate,0,0,0,0
receipt,sroie-536,evidence,no_head,0,0,0,0
receipt,sroie-536,evidence,no_relation,0,0,0,0
receipt,sroie-536,evidence,no_support,0,0,0,0
receipt,sroie-536,evidence,no_cardinality,0,0,0,0
receipt,sroie-536,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-536,evidence,raw,0,0,0,0
receipt,sroie-370,evidence,full,0,0,0,0
receipt,sroie-370,evidence,no_duplicate,0,0,0,0
receipt,sroie-370,evidence,no_head,0,0,0,0
receipt,sroie-370,evidence,no_relation,0,0,0,0
receipt,sroie-370,evidence,no_support,0,0,0,0
receipt,sroie-370,evidence,no_cardinality,0,0,0,0
receipt,sroie-370,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-370,evidence,raw,0,0,0,0
receipt,sroie-289,evidence,full,0,0,0,0
receipt,sroie-289,evidence,no_duplicate,0,0,0,0
receipt,sroie-289,evidence,no_head,0,0,0,0
receipt,sroie-289,evidence,no_relation,0,0,0,0
receipt,sroie-289,evidence,no_support,1,0,0,0
receipt,sroie-289,evidence,no_cardinality,0,0,0,0
receipt,sroie-289,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-289,evidence,raw,1,0,0,0
receipt,sroie-223,evidence,full,0,0,0,0
receipt,sroie-223,evidence,no_duplicate,0,0,0,0
receipt,sroie-223,evidence,no_head,0,0,0,0
receipt,sroie-223,evidence,no_relation,0,0,0,0
receipt,sroie-223,evidence,no_support,0,0,0,0
receipt,sroie-223,evidence,no_cardinality,0,0,0,0
receipt,sroie-223,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-223,evidence,raw,0,0,0,0
receipt,sroie-070,shacl,full,0,0,0,0
receipt,sroie-070,shacl,no_duplicate,0,0,0,0
receipt,sroie-070,shacl,no_head,0,0,0,0
receipt,sroie-070,shacl,no_relation,0,0,0,0
receipt,sroie-070,shacl,no_support,0,0,0,0
receipt,sroie-070,shacl,no_cardinality,0,0,0,0
receipt,sroie-070,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-070,shacl,raw,0,0,0,0
receipt,sroie-391,shacl,full,0,0,0,0
receipt,sroie-391,shacl,no_duplicate,0,0,0,0
receipt,sroie-391,shacl,no_head,0,0,0,0
receipt,sroie-391,shacl,no_relation,0,0,0,0
receipt,sroie-391,shacl,no_support,0,0,0,0
receipt,sroie-391,shacl,no_cardinality,0,0,0,0
receipt,sroie-391,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-391,shacl,raw,0,0,0,0
receipt,sroie-370,simple,full,0,0,0,0
receipt,sroie-370,simple,no_duplicate,0,0,0,0
receipt,sroie-370,simple,no_head,0,0,0,0
receipt,sroie-370,simple,no_relation,0,0,0,0
receipt,sroie-370,simple,no_support,0,0,0,0
receipt,sroie-370,simple,no_cardinality,0,0,0,0
receipt,sroie-370,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-370,simple,raw,0,0,0,0
receipt,sroie-586,evidence,full,0,0,0,0
receipt,sroie-586,evidence,no_duplicate,0,0,0,0
receipt,sroie-586,evidence,no_head,0,0,0,0
receipt,sroie-586,evidence,no_relation,0,0,0,0
receipt,sroie-586,evidence,no_support,0,0,0,0
receipt,sroie-586,evidence,no_cardinality,0,0,0,0
receipt,sroie-586,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-586,evidence,raw,0,0,0,0
receipt,sroie-176,evidence,full,0,0,0,0
receipt,sroie-176,evidence,no_duplicate,0,0,0,0
receipt,sroie-176,evidence,no_head,0,0,0,0
receipt,sroie-176,evidence,no_relation,0,0,0,0
receipt,sroie-176,evidence,no_support,0,0,0,0
receipt,sroie-176,evidence,no_cardinality,0,0,0,0
receipt,sroie-176,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-176,evidence,raw,0,0,0,0
receipt,sroie-298,simple,full,0,0,0,0
receipt,sroie-298,simple,no_duplicate,0,0,0,0
receipt,sroie-298,simple,no_head,0,0,0,0
receipt,sroie-298,simple,no_relation,0,0,0,0
receipt,sroie-298,simple,no_support,0,0,0,0
receipt,sroie-298,simple,no_cardinality,0,0,0,0
receipt,sroie-298,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-298,simple,raw,0,0,0,0
receipt,sroie-223,shacl,full,0,0,0,0
receipt,sroie-223,shacl,no_duplicate,0,0,0,0
receipt,sroie-223,shacl,no_head,0,0,0,0
receipt,sroie-223,shacl,no_relation,0,0,0,0
receipt,sroie-223,shacl,no_support,0,0,0,0
receipt,sroie-223,shacl,no_cardinality,0,0,0,0
receipt,sroie-223,shacl,no_duplicate_cardinality,0,0,0,0
