policy,run_seed,scenario_seed,step,state,action_id,action,reward,next_state,done,q_graph,q_rule,normalized_joint,edits,calls,defects,rule_count
Rule First Then Fix,7,900007,17,"[0.9977142810821533, 0.9855595827102661, 0.9891696572303772, 0.9918772578239441, 0.8780487775802612, 0.8999999761581421, 1.0, 0.04444444552063942, 0.190476194024086, 0.15584415197372437, 0.1551724076271057, 0.1111111119389534, 1.0, 0.3333333432674408]",1,exact_deduplication,0.0015434000968934437,"[0.9977142810821533, 0.994535505771637, 0.9890710115432739, 0.9918032884597778, 0.8780487775802612, 0.8999999761581421, 1.0, 0.04444444552063942, 0.0714285746216774, 0.15584415197372437, 0.1551724076271057, 0.0555555559694767, 1.0, 0.3333333432674408]",False,0.9927122473716736,0.9223170731707317,0.9725993404571189,10,0,"{""dangling"": 9, ""duplicate"": 6, ""invalid_relation"": 12, ""isolated"": 2}",5
Rule First Then Fix,7,900007,18,"[0.9977142810821533, 0.994535505771637, 0.9890710115432739, 0.9918032884597778, 0.8780487775802612, 0.8999999761581421, 1.0, 0.04444444552063942, 0.0714285746216774, 0.15584415197372437, 0.1551724076271057, 0.0555555559694767, 1.0, 0.3333333432674408]",2,relation_repair,0.0018436518573760542,"[0.9977142810821533, 0.993624746799469, 0.9963570237159729, 0.9918032884597778, 0.8780487775802612, 0.8999999761581421, 1.0, 0.04444444552063942, 0.0833333358168602, 0.051948051899671555, 0.1551724076271057, 0.0, 1.0, 0.3333333432674408]",True,0.9947158992290497,0.9223170731707317,0.9740305203552447,8,0,"{""dangling"": 9, ""duplicate"": 7, ""invalid_relation"": 4, ""isolated"": 2}",5
Fix First Then Rule,7,900007,1,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0,isolation_cleanup,0.0,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.0, 0.0]",False,0.9436107039451599,0.0,0.6740076456751143,0,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",0
Fix First Then Rule,7,900007,2,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.0, 0.0]",1,exact_deduplication,0.0,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 0.0, 0.0]",False,0.9436107039451599,0.0,0.6740076456751143,0,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",0
Fix First Then Rule,7,900007,3,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 0.0, 0.0]",2,relation_repair,0.0,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8333333134651184, 0.0, 0.0]",False,0.9436107039451599,0.0,0.6740076456751143,0,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",0
Fix First Then Rule,7,900007,4,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8333333134651184, 0.0, 0.0]",3,dangling_edge_cleanup,0.0,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.7777777910232544, 0.0, 0.0]",False,0.9436107039451599,0.0,0.6740076456751143,0,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",0
Fix First Then Rule,7,900007,5,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.7777777910232544, 0.0, 0.0]",0,isolation_cleanup,0.0,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.7222222089767456, 0.0, 0.0]",False,0.9436107039451599,0.0,0.6740076456751143,0,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",0
Fix First Then Rule,7,900007,6,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.7222222089767456, 0.0, 0.0]",1,exact_deduplication,0.0,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.6666666865348816, 0.0, 0.0]",False,0.9436107039451599,0.0,0.6740076456751143,0,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",0
Fix First Then Rule,7,900007,7,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.6666666865348816, 0.0, 0.0]",2,relation_repair,0.0,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.6111111044883728, 0.0, 0.0]",False,0.9436107039451599,0.0,0.6740076456751143,0,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",0
Fix First Then Rule,7,900007,8,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.6111111044883728, 0.0, 0.0]",4,deletion_rule_generation,0.18782482758620692,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.22499999403953552, 0.25, 1.0, 1.0, 1.0, 1.0, 0.5555555820465088, 0.25, 0.0]",False,0.9436107039451599,0.4796120689655172,0.8110396653795477,1,1,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",1
Fix First Then Rule,7,900007,9,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.22499999403953552, 0.25, 1.0, 1.0, 1.0, 1.0, 0.5555555820465088, 0.25, 0.0]",5,augmentation_rule_generation,0.05748000000000011,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0]",False,0.9436107039451599,0.6333620689655173,0.8549682368081193,1,1,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",2
Fix First Then Rule,7,900007,10,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0]",6,mixed_rule_generation,0.11495999999999977,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4444444477558136, 1.0, 0.0]",False,0.9436107039451599,0.9408620689655172,0.942825379665262,2,2,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",4
Fix First Then Rule,7,900007,11,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4444444477558136, 1.0, 0.0]",7,low_precision_rule_pruning,0.0,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3888888955116272, 1.0, 0.0]",False,0.9436107039451599,0.9408620689655172,0.942825379665262,0,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",4
Fix First Then Rule,7,900007,12,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3888888955116272, 1.0, 0.0]",4,deletion_rule_generation,-0.00940614990025632,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333432674408, 1.0, 0.3333333432674408]",False,0.9436107039451599,0.9273966942148761,0.9389781297365075,1,1,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",5
Fix First Then Rule,7,900007,13,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333432674408, 1.0, 0.3333333432674408]",5,augmentation_rule_generation,-0.012670985378258146,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2777777910232544, 1.0, 0.6666666865348816]",False,0.9436107039451599,0.9057692307692309,0.932798854466323,1,1,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",6
Fix First Then Rule,7,900007,14,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2777777910232544, 1.0, 0.6666666865348816]",6,mixed_rule_generation,-0.013962728804042784,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.7883211970329285, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2222222238779068, 1.0, 1.0]",False,0.9436107039451599,0.890912408759124,0.9285540481777211,1,2,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",7
Fix First Then Rule,7,900007,15,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.7883211970329285, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2222222238779068, 1.0, 1.0]",7,low_precision_rule_pruning,0.01991986408255725,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1666666716337204, 1.0, 0.0]",False,0.9436107039451599,0.9408620689655172,0.942825379665262,3,0,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",4
Fix First Then Rule,7,900007,16,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1666666716337204, 1.0, 0.0]",4,deletion_rule_generation,-0.00940614990025632,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1111111119389534, 1.0, 0.3333333432674408]",False,0.9436107039451599,0.9273966942148761,0.9389781297365075,1,1,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",5
Fix First Then Rule,7,900007,17,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1111111119389534, 1.0, 0.3333333432674408]",5,augmentation_rule_generation,-0.012670985378258146,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0555555559694767, 1.0, 0.6666666865348816]",False,0.9436107039451599,0.9057692307692309,0.932798854466323,1,1,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",6
Fix First Then Rule,7,900007,18,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0555555559694767, 1.0, 0.6666666865348816]",6,mixed_rule_generation,-0.013962728804042784,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.7883211970329285, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",True,0.9436107039451599,0.890912408759124,0.9285540481777211,1,2,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",7
Myopic Greedy,7,900007,1,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",6,mixed_rule_generation,0.245304827586207,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.5, 0.0]",False,0.9436107039451599,0.6333620689655173,0.8549682368081193,2,2,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",2
Myopic Greedy,7,900007,2,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.5, 0.0]",6,mixed_rule_generation,0.11495999999999977,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 1.0, 0.0]",False,0.9436107039451599,0.9408620689655172,0.942825379665262,2,2,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",4
Myopic Greedy,7,900007,3,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 1.0, 0.0]",2,relation_repair,0.010035617170334129,"[0.9509803652763367, 0.9292683005332947, 0.9756097793579102, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0357142686843872, 0.3896103799343109, 1.0, 0.8333333134651184, 1.0, 0.0]",False,0.9545863211154938,0.9408620689655172,0.9506651062155006,47,0,"{""dangling"": 58, ""duplicate"": 87, ""invalid_relation"": 30, ""isolated"": 45}",4
Myopic Greedy,7,900007,4,"[0.9509803652763367, 0.9292683005332947, 0.9756097793579102, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0357142686843872, 0.3896103799343109, 1.0, 0.8333333134651184, 1.0, 0.0]",3,dangling_edge_cleanup,0.007043650674819857,"[0.9509803652763367, 0.9271966814994812, 0.9748954176902771, 0.9807531237602234, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0357142686843872, 0.3896103799343109, 0.3965517282485962, 0.7777777910232544, 1.0, 0.0]",False,0.9623299717903138,0.9408620689655172,0.9561962852689434,35,0,"{""dangling"": 23, ""duplicate"": 87, ""invalid_relation"": 30, ""isolated"": 45}",4
Myopic Greedy,7,900007,5,"[0.9509803652763367, 0.9271966814994812, 0.9748954176902771, 0.9807531237602234, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0357142686843872, 0.3896103799343109, 0.3965517282485962, 0.7777777910232544, 1.0, 0.0]",1,exact_deduplication,0.006928697290420621,"[0.9509803652763367, 0.9702276587486267, 0.9737303256988525, 0.9798598885536194, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.4047619104385376, 0.3896103799343109, 0.3965517282485962, 0.7222222089767456, 1.0, 0.0]",False,0.9703186690807343,0.9408620689655172,0.9619024976192438,53,0,"{""dangling"": 23, ""duplicate"": 34, ""invalid_relation"": 30, ""isolated"": 45}",4
Myopic Greedy,7,900007,6,"[0.9509803652763367, 0.9702276587486267, 0.9737303256988525, 0.9798598885536194, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.4047619104385376, 0.3896103799343109, 0.3965517282485962, 0.7222222089767456, 1.0, 0.0]",0,isolation_cleanup,0.0052235188102720395,"[0.9797979593276978, 0.9702276587486267, 0.9737303256988525, 0.9798598885536194, 0.931034505367279, 0.8999999761581421, 1.0, 0.4000000059604645, 0.4047619104385376, 0.3896103799343109, 0.3965517282485962, 0.6666666865348816, 1.0, 0.0]",False,0.9760821878910065,0.9408620689655172,0.9660192967694382,27,0,"{""dangling"": 23, ""duplicate"": 34, ""invalid_relation"": 30, ""isolated"": 18}",4
Myopic Greedy,7,900007,7,"[0.9797979593276978, 0.9702276587486267, 0.9737303256988525, 0.9798598885536194, 0.931034505367279, 0.8999999761581421, 1.0, 0.4000000059604645, 0.4047619104385376, 0.3896103799343109, 0.3965517282485962, 0.6666666865348816, 1.0, 0.0]",2,relation_repair,0.004018277063370017,"[0.9797979593276978, 0.9684763550758362, 0.9894921183586121, 0.9798598885536194, 0.931034505367279, 0.8999999761581421, 1.0, 0.4000000059604645, 0.4285714328289032, 0.15584415197372437, 0.3965517282485962, 0.6111111044883728, 1.0, 0.0]",False,0.9804604649543763,0.9408620689655172,0.9691466375289882,18,0,"{""dangling"": 23, ""duplicate"": 36, ""invalid_relation"": 12, ""isolated"": 18}",4
Myopic Greedy,7,900007,8,"[0.9797979593276978, 0.9684763550758362, 0.9894921183586121, 0.9798598885536194, 0.931034505367279, 0.8999999761581421, 1.0, 0.4000000059604645, 0.4285714328289032, 0.15584415197372437, 0.3965517282485962, 0.6111111044883728, 1.0, 0.0]",3,dangling_edge_cleanup,0.003251038761138694,"[0.9797979593276978, 0.9680851101875305, 0.9893617033958435, 0.9920212626457214, 0.931034505367279, 0.8999999761581421, 1.0, 0.4000000059604645, 0.4285714328289032, 0.15584415197372437, 0.1551724076271057, 0.5555555820465088, 1.0, 0.0]",False,0.9839915037155151,0.9408620689655172,0.9716688080726587,14,0,"{""dangling"": 9, ""duplicate"": 36, ""invalid_relation"": 12, ""isolated"": 18}",4
Myopic Greedy,7,900007,9,"[0.9797979593276978, 0.9680851101875305, 0.9893617033958435, 0.9920212626457214, 0.931034505367279, 0.8999999761581421, 1.0, 0.4000000059604645, 0.4285714328289032, 0.15584415197372437, 0.1551724076271057, 0.5555555820465088, 1.0, 0.0]",1,exact_deduplication,0.0033002510643005373,"[0.9797979593276978, 0.9873417615890503, 0.9891501069068909, 0.9918625950813293, 0.931034505367279, 0.8999999761581421, 1.0, 0.4000000059604645, 0.1666666716337204, 0.15584415197372437, 0.1551724076271057, 0.5, 1.0, 0.0]",False,0.9877317547798157,0.9408620689655172,0.9743404159757305,22,0,"{""dangling"": 9, ""duplicate"": 14, ""invalid_relation"": 12, ""isolated"": 18}",4
Myopic Greedy,7,900007,10,"[0.9797979593276978, 0.9873417615890503, 0.9891501069068909, 0.9918625950813293, 0.931034505367279, 0.8999999761581421, 1.0, 0.4000000059604645, 0.1666666716337204, 0.15584415197372437, 0.1551724076271057, 0.5, 1.0, 0.0]",0,isolation_cleanup,0.0022295005607605423,"[0.9920454621315002, 0.9873417615890503, 0.9891501069068909, 0.9918625950813293, 0.931034505367279, 0.8999999761581421, 1.0, 0.15555556118488312, 0.1666666716337204, 0.15584415197372437, 0.1551724076271057, 0.4444444477558136, 1.0, 0.0]",False,0.9901812553405762,0.9408620689655172,0.9760900592334166,11,0,"{""dangling"": 9, ""duplicate"": 14, ""invalid_relation"": 12, ""isolated"": 7}",4
Myopic Greedy,7,900007,11,"[0.9920454621315002, 0.9873417615890503, 0.9891501069068909, 0.9918625950813293, 0.931034505367279, 0.8999999761581421, 1.0, 0.15555556118488312, 0.1666666716337204, 0.15584415197372437, 0.1551724076271057, 0.4444444477558136, 1.0, 0.0]",2,relation_repair,0.0018291500473021573,"[0.9920454621315002, 0.9864376187324524, 0.9963833689689636, 0.9918625950813293, 0.931034505367279, 0.8999999761581421, 1.0, 0.15555556118488312, 0.1785714328289032, 0.051948051899671555, 0.1551724076271057, 0.3888888955116272, 1.0, 0.0]",False,0.9921704053878785,0.9408620689655172,0.9775108806957753,8,0,"{""dangling"": 9, ""duplicate"": 15, ""invalid_relation"": 4, ""isolated"": 7}",4
Myopic Greedy,7,900007,12,"[0.9920454621315002, 0.9864376187324524, 0.9963833689689636, 0.9918625950813293, 0.931034505367279, 0.8999999761581421, 1.0, 0.15555556118488312, 0.1785714328289032, 0.051948051899671555, 0.1551724076271057, 0.3888888955116272, 1.0, 0.0]",3,dangling_edge_cleanup,0.0014823278236390047,"[0.9920454621315002, 0.9863636493682861, 0.996363639831543, 0.9972727298736572, 0.931034505367279, 0.8999999761581421, 1.0, 0.15555556118488312, 0.1785714328289032, 0.051948051899671555, 0.0517241396009922, 0.3333333432674408, 1.0, 0.0]",False,0.9937727332115174,0.9408620689655172,0.9786554005698032,6,0,"{""dangling"": 3, ""duplicate"": 15, ""invalid_relation"": 4, ""isolated"": 7}",4
Myopic Greedy,7,900007,13,"[0.9920454621315002, 0.9863636493682861, 0.996363639831543, 0.9972727298736572, 0.931034505367279, 0.8999999761581421, 1.0, 0.15555556118488312, 0.1785714328289032, 0.051948051899671555, 0.0517241396009922, 0.3333333432674408, 1.0, 0.0]",1,exact_deduplication,0.0014316261482239657,"[0.9920454621315002, 0.994500458240509, 0.996333658695221, 0.9972502589225769, 0.931034505367279, 0.8999999761581421, 1.0, 0.15555556118488312, 0.0714285746216774, 0.051948051899671555, 0.0517241396009922, 0.2777777910232544, 1.0, 0.0]",False,0.9953843593597412,0.9408620689655172,0.9798065621042488,9,0,"{""dangling"": 3, ""duplicate"": 6, ""invalid_relation"": 4, ""isolated"": 7}",4
Myopic Greedy,7,900007,14,"[0.9920454621315002, 0.994500458240509, 0.996333658695221, 0.9972502589225769, 0.931034505367279, 0.8999999761581421, 1.0, 0.15555556118488312, 0.0714285746216774, 0.051948051899671555, 0.0517241396009922, 0.2777777910232544, 1.0, 0.0]",0,isolation_cleanup,0.0010337637901305264,"[0.9977142810821533, 0.994500458240509, 0.996333658695221, 0.9972502589225769, 0.931034505367279, 0.8999999761581421, 1.0, 0.04444444552063942, 0.0714285746216774, 0.051948051899671555, 0.0517241396009922, 0.2222222238779068, 1.0, 0.0]",False,0.9965181231498719,0.9408620689655172,0.9806163933829135,5,0,"{""dangling"": 3, ""duplicate"": 6, ""invalid_relation"": 4, ""isolated"": 2}",4
Myopic Greedy,7,900007,15,"[0.9977142810821533, 0.994500458240509, 0.996333658695221, 0.9972502589225769, 0.931034505367279, 0.8999999761581421, 1.0, 0.04444444552063942, 0.0714285746216774, 0.051948051899671555, 0.0517241396009922, 0.2222222238779068, 1.0, 0.0]",2,relation_repair,0.0007649223232268398,"[0.9977142810821533, 0.994500458240509, 0.999083399772644, 0.9972502589225769, 0.931034505367279, 0.8999999761581421, 1.0, 0.04444444552063942, 0.0714285746216774, 0.012987012974917889, 0.0517241396009922, 0.1666666716337204, 1.0, 0.0]",False,0.9973430454730988,0.9408620689655172,0.9812056236137898,3,0,"{""dangling"": 3, ""duplicate"": 6, ""invalid_relation"": 1, ""isolated"": 2}",4
Myopic Greedy,7,900007,16,"[0.9977142810821533, 0.994500458240509, 0.999083399772644, 0.9972502589225769, 0.931034505367279, 0.8999999761581421, 1.0, 0.04444444552063942, 0.0714285746216774, 0.012987012974917889, 0.0517241396009922, 0.1666666716337204, 1.0, 0.0]",1,exact_deduplication,0.0006478800010681597,"[0.9977142810821533, 0.9981600642204285, 0.9990800619125366, 0.9972401261329651, 0.931034505367279, 0.8999999761581421, 1.0, 0.04444444552063942, 0.02380952425301075, 0.012987012974917889, 0.0517241396009922, 0.1111111119389534, 1.0, 0.0]",False,0.9980709254741669,0.9408620689655172,0.9817255379002671,4,0,"{""dangling"": 3, ""duplicate"": 2, ""invalid_relation"": 1, ""isolated"": 2}",4
Myopic Greedy,7,900007,17,"[0.9977142810821533, 0.9981600642204285, 0.9990800619125366, 0.9972401261329651, 0.931034505367279, 0.8999999761581421, 1.0, 0.04444444552063942, 0.02380952425301075, 0.012987012974917889, 0.0517241396009922, 0.1111111119389534, 1.0, 0.0]",3,dangling_edge_cleanup,0.0005102641201020619,"[0.9977142810821533, 0.9981566667556763, 0.9990783333778381, 0.9990783333778381, 0.931034505367279, 0.8999999761581421, 1.0, 0.04444444552063942, 0.02380952425301075, 0.012987012974917889, 0.017241379246115685, 0.0555555559694767, 1.0, 0.0]",False,0.9986211895942688,0.9408620689655172,0.98211858370034,2,0,"{""dangling"": 1, ""duplicate"": 2, ""invalid_relation"": 1, ""isolated"": 2}",4
Myopic Greedy,7,900007,18,"[0.9977142810821533, 0.9981566667556763, 0.9990783333778381, 0.9990783333778381, 0.931034505367279, 0.8999999761581421, 1.0, 0.04444444552063942, 0.02380952425301075, 0.012987012974917889, 0.017241379246115685, 0.0555555559694767, 1.0, 0.0]",0,isolation_cleanup,0.0004171437835692027,"[1.0, 0.9981566667556763, 0.9990783333778381, 0.9990783333778381, 0.931034505367279, 0.8999999761581421, 1.0, 0.0, 0.02380952425301075, 0.012987012974917889, 0.017241379246115685, 0.0, 1.0, 0.0]",True,0.9990783333778381,0.9408620689655172,0.982445114974318,2,0,"{""dangling"": 1, ""duplicate"": 2, ""invalid_relation"": 1, ""isolated"": 0}",4
DQN,7,900007,1,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",6,mixed_rule_generation,0.245304827586207,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.5, 0.0]",False,0.9436107039451599,0.6333620689655173,0.8549682368081193,2,2,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",2
DQN,7,900007,2,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.5, 0.0]",6,mixed_rule_generation,0.11495999999999977,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 1.0, 0.0]",False,0.9436107039451599,0.9408620689655172,0.942825379665262,2,2,"{""dangling"": 58, ""duplicate"": 84, ""invalid_relation"": 77, ""isolated"": 45}",4
DQN,7,900007,3,"[0.9509803652763367, 0.9317073225975037, 0.937398374080658, 0.9528455138206482, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 1.0, 0.0]",1,exact_deduplication,0.005616267900467008,"[0.9509803652763367, 0.9720101952552795, 0.9346904158592224, 0.9508057832717896, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.3928571343421936, 1.0, 1.0, 0.8333333134651184, 1.0, 0.0]",False,0.9502469718456268,0.9408620689655172,0.9475655710227384,51,0,"{""dangling"": 58, ""duplicate"": 33, ""invalid_relation"": 77, ""isolated"": 45}",4
