uid,score
fin_33_金监罚字[2021]033号,
fin_160_银保监罚字[2022]160号,
fin_954_央行罚字[2022]954号,
fin_85_银保监罚字[2024]085号,
fin_458_保监罚字[2020]458号,
fin_848_银罚字[2020]848号,
fin_39_证监罚字[2024]039号,
fin_217_保监罚字[2023]217号,
fin_903_银保监罚字[2022]903号,
fin_116_保监罚字[2020]116号,
fin_378_银罚字[2022]378号,
fin_13_金监罚字[2022]013号,0.75
fin_747_金监罚字[2021]747号,0.4
fin_560_证监罚字[2021]560号,0.6
fin_630_证监罚字[2023]630号,0.4
fin_905_银保监罚字[2022]905号,0.4
fin_592_银罚字[2020]592号,0.75
fin_201_银罚字[2024]201号,0.4
fin_162_证监罚字[2023]162号,0.4
fin_230_金监罚字[2022]230号,
fin_753_央行罚字[2021]753号,
fin_528_央行罚字[2023]528号,
fin_452_金监罚字[2022]452号,
fin_971_银罚字[2023]971号,
fin_115_保监罚字[2024]115号,
fin_809_央行罚字[2023]809号,
fin_23_央行罚字[2020]023号,
fin_760_证监罚字[2023]760号,
fin_609_银罚字[2020]609号,
fin_468_央行罚字[2024]468号,
fin_871_央行罚字[2021]871号,
fin_792_证监罚字[2021]792号,
fin_611_银保监罚字[2021]611号,
fin_772_央行罚字[2020]772号,
fin_375_金监罚字[2021]375号,
SAME_UNID_123,0.65
fin_486_央行罚字[2023]486号,0.3
fin_34_银罚字[2021]034号,0.4
fin_808_保监罚字[2024]808号,0.65
fin_870_保监罚字[2022]870号,0.3
fin_139_央行罚字[2024]139号,0.3
fin_153_保监罚字[2023]153号,0.65
fin_986_银保监罚字[2020]986号,
fin_53_银罚字[2020]053号,
fin_724_银保监罚字[2020]724号,
fin_561_证监罚字[2024]561号,
fin_248_银罚字[2024]248号,0.65
fin_857_证监罚字[2024]857号,0.4
fin_760_证监罚字[2023]760号,0.3
fin_495_银罚字[2020]495号,0.65
fin_359_银罚字[2021]359号,0.6
fin_78_证监罚字[2023]078号,0.4
fin_775_证监罚字[2023]775号,0.4
fin_289_保监罚字[2021]289号,0.3
fin_566_央行罚字[2021]566号,0.6
fin_113_银罚字[2023]113号,0.75
fin_609_银罚字[2020]609号,0.6
fin_719_证监罚字[2023]719号,0.4
fin_987_证监罚字[2022]987号,0.4
fin_695_央行罚字[2020]695号,0.6
fin_635_保监罚字[2021]635号,0.2
fin_670_银保监罚字[2021]670号,
fin_441_证监罚字[2022]441号,
fin_423_央行罚字[2023]423号,
DUPLICATE_001,
fin_677_银保监罚字[2023]677号,
fin_287_金监罚字[2021]287号,
REPEAT_ID_999,
fin_803_金监罚字[2024]803号,
fin_447_证监罚字[2024]447号,
fin_800_金监罚字[2021]800号,
fin_953_金监罚字[2024]953号,
fin_765_金监罚字[2022]765号,
fin_202_央行罚字[2024]202号,
fin_350_证监罚字[2020]350号,
fin_363_银罚字[2022]363号,
fin_743_保监罚字[2024]743号,
fin_752_央行罚字[2020]752号,
fin_368_金监罚字[2023]368号,
fin_626_央行罚字[2022]626号,
fin_985_金监罚字[2020]985号,
fin_685_央行罚字[2021]685号,0.65
fin_345_银保监罚字[2024]345号,
fin_43_银保监罚字[2024]043号,
fin_869_证监罚字[2020]869号,
fin_510_金监罚字[2023]510号,
fin_564_银罚字[2022]564号,0.6
fin_322_金监罚字[2024]322号,0.75
fin_233_金监罚字[2022]233号,0.65
REPEAT_ID_999,0.3
fin_467_保监罚字[2022]467号,0.4
fin_927_央行罚字[2024]927号,0.6
fin_739_央行罚字[2021]739号,0.65
fin_116_保监罚字[2020]116号,
fin_89_证监罚字[2020]089号,
fin_671_银罚字[2021]671号,
fin_397_金监罚字[2023]397号,
fin_604_金监罚字[2024]604号,
fin_278_央行罚字[2024]278号,
fin_737_保监罚字[2023]737号,
fin_538_银保监罚字[2021]538号,
fin_149_央行罚字[2024]149号,
fin_509_央行罚字[2021]509号,
fin_634_金监罚字[2021]634号,
fin_956_央行罚字[2024]956号,
fin_649_银保监罚字[2022]649号,
fin_596_保监罚字[2020]596号,
fin_61_证监罚字[2023]061号,
fin_236_银罚字[2023]236号,
fin_865_银罚字[2020]865号,0.3
fin_667_金监罚字[2023]667号,0.4
fin_411_保监罚字[2022]411号,0.75
fin_696_央行罚字[2024]696号,
fin_930_银保监罚字[2022]930号,0.75
fin_47_保监罚字[2020]047号,0.4
fin_799_银罚字[2024]799号,0.75
fin_948_证监罚字[2020]948号,0.4
fin_92_央行罚字[2024]092号,
fin_841_证监罚字[2021]841号,
fin_199_银保监罚字[2024]199号,
fin_831_保监罚字[2021]831号,0.3
fin_747_金监罚字[2021]747号,0.4
fin_26_央行罚字[2023]026号,0.4
fin_594_银罚字[2021]594号,0.6
fin_27_保监罚字[2024]027号,0.4
fin_643_金监罚字[2021]643号,0.6
fin_933_银保监罚字[2024]933号,0.75
fin_532_央行罚字[2021]532号,0.4
fin_115_保监罚字[2024]115号,0.3
fin_858_银罚字[2022]858号,0.6
fin_905_银保监罚字[2022]905号,0.4
fin_606_保监罚字[2020]606号,0.4
fin_908_保监罚字[2020]908号,0.4
fin_276_银罚字[2023]276号,0.65
fin_578_央行罚字[2022]578号,0.6
fin_1000_金监罚字[2021]1000号,
fin_104_证监罚字[2022]104号,
fin_574_证监罚字[2021]574号,
fin_836_金监罚字[2023]836号,
fin_271_银罚字[2023]271号,
fin_136_保监罚字[2024]136号,
fin_794_保监罚字[2021]794号,
fin_665_证监罚字[2021]665号,
fin_427_证监罚字[2024]427号,
fin_150_银罚字[2021]150号,
fin_110_金监罚字[2022]110号,
fin_896_央行罚字[2023]896号,
fin_90_银罚字[2022]090号,
fin_595_证监罚字[2020]595号,
fin_505_金监罚字[2023]505号,
fin_119_保监罚字[2022]119号,
fin_867_央行罚字[2023]867号,
fin_660_银保监罚字[2023]660号,
fin_981_银保监罚字[2022]981号,
fin_263_金监罚字[2023]263号,
fin_413_银保监罚字[2024]413号,
fin_51_央行罚字[2022]051号,
fin_529_央行罚字[2023]529号,0.4
fin_270_证监罚字[2021]270号,
fin_146_保监罚字[2020]146号,
fin_275_银罚字[2024]275号,0.6
fin_557_金监罚字[2020]557号,0.4
fin_959_金监罚字[2021]959号,0.75
fin_135_金监罚字[2022]135号,0.75
fin_6_金监罚字[2023]006号,0.85
fin_77_银罚字[2021]077号,0.65
REPEAT_ID_999,0.65
fin_262_银保监罚字[2023]262号,
fin_274_保监罚字[2020]274号,
fin_839_银罚字[2024]839号,
fin_209_银保监罚字[2022]209号,
fin_575_央行罚字[2020]575号,
fin_40_保监罚字[2020]040号,
fin_892_央行罚字[2022]892号,
fin_216_金监罚字[2023]216号,
fin_282_保监罚字[2024]282号,
fin_371_证监罚字[2024]371号,
DUPLICATE_001,
fin_406_金监罚字[2020]406号,
fin_992_金监罚字[2022]992号,
DUPLICATE_001,
fin_889_银罚字[2024]889号,
fin_682_银保监罚字[2020]682号,
fin_991_银保监罚字[2020]991号,0.65
fin_187_银保监罚字[2023]187号,0.65
fin_797_保监罚字[2024]797号,0.4
fin_903_银保监罚字[2022]903号,0.4
fin_73_银保监罚字[2020]073号,0.75
fin_508_证监罚字[2020]508号,0.4
fin_117_金监罚字[2023]117号,0.75
fin_292_证监罚字[2022]292号,
fin_856_证监罚字[2023]856号,
fin_38_央行罚字[2024]038号,0.6
fin_416_银保监罚字[2020]416号,0.65
fin_288_金监罚字[2022]288号,
fin_793_金监罚字[2024]793号,0.4
fin_241_保监罚字[2023]241号,0.6
fin_770_银罚字[2020]770号,0.65
fin_424_银罚字[2022]424号,0.65
fin_786_央行罚字[2022]786号,0.4
fin_842_金监罚字[2024]842号,0.1
fin_540_银保监罚字[2020]540号,0.65
fin_3_银罚字[2021]003号,0.4
fin_818_证监罚字[2022]818号,0.4
fin_388_银保监罚字[2020]388号,0.6
fin_678_央行罚字[2023]678号,0.4
fin_448_银罚字[2024]448号,0.4
fin_543_银罚字[2022]543号,0.4
fin_380_银罚字[2024]380号,
fin_174_证监罚字[2021]174号,
fin_558_银保监罚字[2020]558号,
fin_549_保监罚字[2022]549号,
fin_891_银罚字[2024]891号,
fin_277_央行罚字[2020]277号,
fin_225_银罚字[2023]225号,
fin_821_银保监罚字[2023]821号,
fin_814_央行罚字[2022]814号,
fin_458_保监罚字[2020]458号,
DUPLICATE_001,
fin_393_保监罚字[2022]393号,
fin_722_金监罚字[2022]722号,
fin_995_保监罚字[2024]995号,
fin_565_央行罚字[2021]565号,
fin_982_保监罚字[2023]982号,
fin_95_保监罚字[2024]095号,
fin_864_保监罚字[2020]864号,
fin_601_央行罚字[2022]601号,
fin_507_保监罚字[2021]507号,
fin_725_银罚字[2023]725号,
fin_152_金监罚字[2021]152号,
fin_360_金监罚字[2020]360号,
fin_383_证监罚字[2023]383号,
fin_806_证监罚字[2024]806号,0.4
fin_701_银保监罚字[2020]701号,0.65
fin_23_央行罚字[2020]023号,0.85
fin_527_央行罚字[2020]527号,0.4
fin_579_金监罚字[2022]579号,0.75
fin_227_央行罚字[2022]227号,0.4
fin_265_银罚字[2023]265号,0.65
fin_796_央行罚字[2024]796号,0.3
fin_552_保监罚字[2022]552号,
fin_949_银保监罚字[2020]949号,
fin_498_银保监罚字[2022]498号,
fin_541_保监罚字[2021]541号,
fin_728_保监罚字[2021]728号,
fin_168_银罚字[2020]168号,
DUPLICATE_001,
fin_533_央行罚字[2020]533号,
fin_699_金监罚字[2021]699号,
fin_191_保监罚字[2021]191号,
fin_832_银罚字[2023]832号,
fin_846_金监罚字[2024]846号,
fin_260_金监罚字[2023]260号,
fin_554_保监罚字[2022]554号,
fin_419_保监罚字[2024]419号,
fin_154_金监罚字[2021]154号,
fin_659_银保监罚字[2021]659号,0.6
fin_58_金监罚字[2024]058号,0.65
fin_126_保监罚字[2020]126号,0.75
fin_485_央行罚字[2023]485号,0.4
fin_664_银保监罚字[2024]664号,0.2
fin_570_银保监罚字[2024]570号,0.3
fin_999_银罚字[2021]999号,
fin_877_保监罚字[2021]877号,0.75
fin_237_银保监罚字[2021]237号,0.3
fin_328_央行罚字[2021]328号,0.3
fin_843_央行罚字[2020]843号,
fin_993_保监罚字[2023]993号,0.2
fin_489_银保监罚字[2023]489号,
fin_122_金监罚字[2022]122号,0.65
fin_829_金监罚字[2021]829号,0.1
fin_230_金监罚字[2022]230号,0.3
fin_171_证监罚字[2023]171号,0.6
fin_816_证监罚字[2022]816号,0.4
fin_303_银罚字[2023]303号,0.4
fin_545_金监罚字[2020]545号,0.6
fin_480_央行罚字[2021]480号,0.4
fin_306_证监罚字[2023]306号,0.2
fin_35_金监罚字[2024]035号,0.65
fin_434_银罚字[2023]434号,0.65
fin_477_银罚字[2024]477号,0.4
fin_372_银罚字[2020]372号,
fin_603_证监罚字[2024]603号,
fin_488_保监罚字[2020]488号,
fin_254_证监罚字[2024]254号,
fin_674_保监罚字[2022]674号,
fin_284_央行罚字[2023]284号,
fin_863_保监罚字[2021]863号,
fin_807_保监罚字[2020]807号,
fin_55_银罚字[2021]055号,
fin_410_银罚字[2022]410号,
fin_382_金监罚字[2022]382号,
fin_861_证监罚字[2023]861号,
fin_526_金监罚字[2020]526号,
fin_826_央行罚字[2022]826号,
fin_247_央行罚字[2023]247号,
fin_920_央行罚字[2023]920号,
fin_229_金监罚字[2020]229号,
fin_535_央行罚字[2023]535号,
fin_240_银罚字[2022]240号,
fin_653_银保监罚字[2023]653号,
fin_656_保监罚字[2020]656号,
fin_556_央行罚字[2024]556号,
fin_862_银罚字[2020]862号,
fin_971_银罚字[2023]971号,
fin_791_银罚字[2024]791号,0.6
fin_499_银保监罚字[2022]499号,0.6
fin_404_银罚字[2021]404号,0.65
fin_354_证监罚字[2022]354号,0.65
fin_875_银罚字[2022]875号,0.65
fin_298_保监罚字[2023]298号,0.4
fin_828_保监罚字[2022]828号,0.4
fin_323_央行罚字[2020]323号,0.4
fin_878_金监罚字[2020]878号,
fin_569_证监罚字[2021]569号,
fin_973_保监罚字[2022]973号,
fin_820_证监罚字[2022]820号,
fin_327_央行罚字[2022]327号,
fin_120_银罚字[2024]120号,
fin_586_银罚字[2022]586号,
fin_167_金监罚字[2020]167号,
fin_961_银罚字[2022]961号,
fin_859_金监罚字[2020]859号,
fin_9_保监罚字[2020]009号,
fin_165_保监罚字[2020]165号,
fin_972_证监罚字[2023]972号,
fin_996_银保监罚字[2021]996号,
fin_886_央行罚字[2024]886号,
fin_530_保监罚字[2020]530号,
fin_232_央行罚字[2020]232号,0.4
fin_763_银保监罚字[2024]763号,0.6
fin_621_证监罚字[2021]621号,0.4
fin_605_央行罚字[2023]605号,
fin_848_银罚字[2020]848号,0.6
fin_63_保监罚字[2023]063号,0.6
fin_272_央行罚字[2024]272号,0.4
fin_577_保监罚字[2021]577号,0.6
fin_733_银罚字[2024]733号,0.3
fin_170_银保监罚字[2022]170号,0.6
fin_471_证监罚字[2022]471号,0.6
fin_206_证监罚字[2022]206号,0.4
fin_514_证监罚字[2021]514号,
fin_123_金监罚字[2023]123号,0.6
fin_185_银罚字[2022]185号,0.4
fin_705_保监罚字[2023]705号,0.4
fin_984_银罚字[2024]984号,0.65
fin_778_证监罚字[2023]778号,0.4
fin_994_银罚字[2024]994号,0.85
fin_521_央行罚字[2020]521号,0.6
fin_2_金监罚字[2022]002号,0.6
fin_975_保监罚字[2023]975号,0.4
fin_817_证监罚字[2020]817号,0.4
fin_325_证监罚字[2020]325号,0.6
fin_190_银保监罚字[2021]190号,
fin_220_证监罚字[2020]220号,
fin_451_央行罚字[2022]451号,
fin_742_银罚字[2022]742号,
fin_876_证监罚字[2020]876号,
fin_343_央行罚字[2023]343号,
fin_954_央行罚字[2022]954号,
fin_267_保监罚字[2022]267号,
fin_445_银罚字[2024]445号,
fin_938_银罚字[2022]938号,
fin_418_证监罚字[2020]418号,
fin_268_证监罚字[2021]268号,
fin_809_央行罚字[2023]809号,
fin_629_金监罚字[2024]629号,
fin_749_证监罚字[2024]749号,
fin_813_金监罚字[2020]813号,
REPEAT_ID_999,
fin_300_保监罚字[2021]300号,0.6
fin_680_保监罚字[2022]680号,
fin_32_保监罚字[2021]032号,
fin_871_央行罚字[2021]871号,
fin_52_金监罚字[2023]052号,
fin_591_保监罚字[2023]591号,
fin_464_央行罚字[2021]464号,
fin_668_银罚字[2022]668号,0.85
fin_121_保监罚字[2020]121号,
fin_923_保监罚字[2020]923号,0.75
fin_151_金监罚字[2020]151号,0.85
fin_142_证监罚字[2020]142号,0.65
fin_646_证监罚字[2024]646号,0.4
fin_492_证监罚字[2020]492号,0.4
fin_194_金监罚字[2023]194号,0.6
fin_44_央行罚字[2023]044号,
fin_599_证监罚字[2023]599号,
fin_934_证监罚字[2024]934号,
fin_547_银保监罚字[2020]547号,
fin_776_央行罚字[2023]776号,
fin_320_银罚字[2021]320号,
fin_321_金监罚字[2022]321号,
fin_661_央行罚字[2024]661号,
fin_496_金监罚字[2024]496号,
fin_894_证监罚字[2021]894号,
fin_693_保监罚字[2022]693号,
fin_374_金监罚字[2021]374号,
fin_990_银保监罚字[2023]990号,
fin_748_证监罚字[2022]748号,
fin_379_银罚字[2021]379号,
fin_672_银罚字[2022]672号,
fin_974_银罚字[2023]974号,0.6
fin_57_银罚字[2022]057号,0.3
fin_617_金监罚字[2024]617号,0.4
fin_571_银罚字[2023]571号,0.65
fin_952_证监罚字[2020]952号,0.6
fin_102_保监罚字[2023]102号,0.6
fin_766_银保监罚字[2020]766号,
fin_361_证监罚字[2021]361号,0.4
fin_853_银罚字[2024]853号,0.7
fin_91_银罚字[2022]091号,0.6
fin_784_证监罚字[2024]784号,
fin_969_金监罚字[2023]969号,0.65
fin_929_证监罚字[2024]929号,0.4
fin_88_证监罚字[2020]088号,0.6
fin_269_银罚字[2021]269号,0.4
fin_148_银保监罚字[2024]148号,0.4
fin_336_银保监罚字[2023]336号,0.4
fin_214_保监罚字[2021]214号,0.6
fin_757_银罚字[2023]757号,0.65
fin_1_银保监罚字[2020]001号,0.6
fin_523_银罚字[2022]523号,0.7
fin_711_央行罚字[2023]711号,0.65
fin_221_保监罚字[2022]221号,0.65
fin_4_央行罚字[2024]004号,0.6
fin_389_证监罚字[2022]389号,
REPEAT_ID_999,
fin_87_保监罚字[2021]087号,
fin_415_银保监罚字[2024]415号,
fin_456_银保监罚字[2024]456号,
fin_542_证监罚字[2021]542号,
fin_402_保监罚字[2023]402号,
env_227_环保罚字[2020]227号,
env_355_环监罚字[2024]355号,
env_486_环罚字[2021]486号,
env_372_环执罚字[2022]372号,
env_259_生态罚字[2022]259号,
env_455_生态罚字[2022]455号,
env_466_环监罚字[2022]466号,
env_451_环执罚字[2021]451号,
env_71_环罚字[2023]071号,
env_175_环保罚字[2021]175号,
env_297_环罚字[2021]297号,
env_13_环执罚字[2022]013号,
env_370_环执罚字[2022]370号,0.6
env_170_环保罚字[2023]170号,
env_238_环执罚字[2020]238号,
env_224_生态罚字[2021]224号,
env_150_生态罚字[2023]150号,
env_222_环执罚字[2023]222号,
env_362_环执罚字[2024]362号,0.4
env_160_环执罚字[2024]160号,0.4
env_38_生态罚字[2023]038号,0.65
env_298_环罚字[2024]298号,0.4
env_216_环监罚字[2021]216号,0.65
env_130_环保罚字[2021]130号,0.4
env_193_环监罚字[2022]193号,0.4
env_467_环罚字[2021]467号,
env_148_环罚字[2023]148号,
env_392_环执罚字[2021]392号,
env_280_环监罚字[2020]280号,
env_50_环执罚字[2021]050号,
env_478_环执罚字[2023]478号,
env_343_环罚字[2020]343号,
env_419_环监罚字[2021]419号,
env_152_环罚字[2022]152号,
env_199_环监罚字[2020]199号,
env_60_生态罚字[2020]060号,
env_109_环罚字[2021]109号,
env_324_环监罚字[2020]324号,
env_250_环监罚字[2024]250号,
env_424_生态罚字[2022]424号,
env_247_生态罚字[2023]247号,
env_387_环执罚字[2020]387号,0.75
env_477_环罚字[2023]477号,0.65
env_59_环监罚字[2021]059号,0.6
env_431_环保罚字[2021]431号,0.4
env_232_环执罚字[2024]232号,0.65
env_440_环监罚字[2020]440号,0.75
env_408_环罚字[2022]408号,0.65
env_78_环保罚字[2021]078号,0.4
env_412_环保罚字[2020]412号,0.65
env_198_环罚字[2021]198号,0.4
env_482_环执罚字[2021]482号,0.3
env_365_环监罚字[2022]365号,0.85
env_313_环监罚字[2022]313号,
env_453_环罚字[2021]453号,0.65
env_473_生态罚字[2024]473号,0.65
env_471_环执罚字[2024]471号,0.65
env_449_环执罚字[2022]449号,0.4
env_104_环监罚字[2021]104号,0.4
env_67_环保罚字[2020]067号,0.4
env_423_环保罚字[2024]423号,0.65
env_155_环保罚字[2023]155号,0.4
env_286_环监罚字[2020]286号,0.4
env_443_环罚字[2023]443号,0.65
env_180_环监罚字[2023]180号,
env_329_环监罚字[2020]329号,
env_444_生态罚字[2023]444号,
env_62_环监罚字[2022]062号,
env_176_生态罚字[2020]176号,
env_256_生态罚字[2021]256号,
env_422_环保罚字[2024]422号,
env_342_环监罚字[2024]342号,
env_327_生态罚字[2021]327号,
env_236_环监罚字[2021]236号,
env_53_环监罚字[2023]053号,
env_166_环罚字[2024]166号,
env_7_生态罚字[2023]007号,
env_12_环监罚字[2020]012号,
env_456_环监罚字[2024]456号,
env_433_环罚字[2020]433号,
env_407_生态罚字[2023]407号,
env_498_环保罚字[2020]498号,
env_434_生态罚字[2024]434号,
env_120_环罚字[2021]120号,0.65
env_95_生态罚字[2021]095号,
env_115_环执罚字[2021]115号,
env_399_环罚字[2024]399号,
env_52_环执罚字[2022]052号,
env_82_环保罚字[2021]082号,0.4
env_17_环罚字[2021]017号,
env_389_环保罚字[2022]389号,0.4
env_81_环执罚字[2020]081号,0.6
env_237_环执罚字[2023]237号,0.4
env_117_环保罚字[2024]117号,0.4
env_233_生态罚字[2024]233号,0.4
env_452_环罚字[2023]452号,0.65
env_16_环保罚字[2022]016号,
env_475_环保罚字[2024]475号,
env_381_环保罚字[2021]381号,
env_243_环监罚字[2020]243号,
env_414_生态罚字[2023]414号,
env_457_生态罚字[2023]457号,
env_172_生态罚字[2020]172号,
env_135_环罚字[2020]135号,
env_203_环执罚字[2021]203号,
env_316_生态罚字[2021]316号,
env_380_环罚字[2020]380号,
env_86_环罚字[2020]086号,
env_277_环保罚字[2020]277号,
env_450_生态罚字[2022]450号,
env_144_环保罚字[2024]144号,
env_202_环罚字[2023]202号,
env_219_环执罚字[2024]219号,
env_393_生态罚字[2022]393号,
env_318_环执罚字[2020]318号,0.65
env_183_环执罚字[2021]183号,0.6
env_173_环保罚字[2022]173号,0.85
env_458_环执罚字[2022]458号,0.85
env_435_环监罚字[2022]435号,0.85
env_396_生态罚字[2024]396号,0.75
env_378_环监罚字[2020]378号,0.4
env_278_生态罚字[2021]278号,0.65
env_400_生态罚字[2021]400号,0.6
env_483_环执罚字[2022]483号,0.65
env_164_环罚字[2024]164号,0.6
env_20_环保罚字[2022]020号,
env_156_环罚字[2024]156号,0.6
env_321_环保罚字[2021]321号,
env_204_环监罚字[2021]204号,0.4
env_363_环保罚字[2022]363号,0.4
env_306_环执罚字[2023]306号,0.65
env_491_环保罚字[2024]491号,0.65
env_231_环保罚字[2021]231号,0.6
env_336_生态罚字[2024]336号,0.65
env_89_环罚字[2023]089号,0.65
env_379_生态罚字[2022]379号,0.4
env_149_环执罚字[2021]149号,0.4
env_391_环监罚字[2022]391号,0.6
env_494_环罚字[2020]494号,
env_345_生态罚字[2023]345号,
env_330_环罚字[2020]330号,
env_178_环监罚字[2023]178号,
env_167_环罚字[2021]167号,
env_368_环执罚字[2020]368号,
env_100_生态罚字[2023]100号,
env_129_环执罚字[2023]129号,
env_206_环监罚字[2022]206号,
env_385_环罚字[2023]385号,
env_33_环保罚字[2020]033号,
env_377_生态罚字[2024]377号,
env_359_生态罚字[2024]359号,
env_201_环执罚字[2023]201号,
env_480_环执罚字[2020]480号,
env_241_环保罚字[2023]241号,
env_344_生态罚字[2023]344号,
env_317_环执罚字[2021]317号,
env_168_环监罚字[2021]168号,
env_248_环罚字[2020]248号,
env_9_环执罚字[2023]009号,
env_11_环罚字[2023]011号,0.75
env_35_环罚字[2023]035号,0.4
env_214_环执罚字[2024]214号,
env_441_环罚字[2024]441号,
env_364_环执罚字[2023]364号,
env_346_生态罚字[2021]346号,0.6
env_112_环执罚字[2020]112号,0.6
env_406_环执罚字[2022]406号,0.4
env_221_环执罚字[2021]221号,0.4
env_334_环监罚字[2024]334号,0.4
env_192_环监罚字[2020]192号,0.3
env_432_生态罚字[2023]432号,
env_485_环保罚字[2023]485号,
env_36_环执罚字[2023]036号,
env_42_环保罚字[2020]042号,
env_269_环监罚字[2023]269号,
env_314_环保罚字[2023]314号,
env_113_环监罚字[2020]113号,
env_211_生态罚字[2023]211号,
env_468_环监罚字[2022]468号,
env_397_环罚字[2022]397号,
env_294_生态罚字[2023]294号,
env_110_环保罚字[2020]110号,
env_430_生态罚字[2021]430号,
env_465_环罚字[2021]465号,
env_487_生态罚字[2022]487号,
env_102_环罚字[2022]102号,
env_58_环保罚字[2023]058号,0.4
env_367_生态罚字[2022]367号,0.85
env_121_环罚字[2024]121号,
env_413_生态罚字[2024]413号,0.75
env_479_环罚字[2020]479号,0.6
env_32_环保罚字[2020]032号,0.4
env_210_生态罚字[2021]210号,0.75
env_242_生态罚字[2022]242号,0.65
env_320_环保罚字[2024]320号,
env_301_生态罚字[2020]301号,0.6
env_226_环罚字[2020]226号,0.4
env_136_环监罚字[2021]136号,0.65
env_454_环监罚字[2021]454号,0.6
env_292_环保罚字[2023]292号,0.4
env_446_环执罚字[2022]446号,0.4
env_425_环执罚字[2021]425号,0.75
env_26_生态罚字[2024]026号,0.65
env_488_生态罚字[2024]488号,0.4
env_103_环监罚字[2021]103号,0.4
env_322_环执罚字[2021]322号,0.4
env_308_环监罚字[2023]308号,0.65
env_290_环罚字[2022]290号,0.65
env_257_环保罚字[2021]257号,0.75
env_185_环执罚字[2023]185号,0.4
env_315_环保罚字[2020]315号,
env_91_环监罚字[2022]091号,
env_239_环监罚字[2024]239号,
env_390_环监罚字[2020]390号,
env_300_环监罚字[2020]300号,
env_158_环监罚字[2024]158号,
env_2_环监罚字[2024]002号,
env_92_环执罚字[2021]092号,
env_15_生态罚字[2020]015号,
env_125_生态罚字[2020]125号,
env_244_生态罚字[2022]244号,
env_159_环监罚字[2021]159号,
env_119_环监罚字[2023]119号,
env_10_环执罚字[2020]010号,
env_212_生态罚字[2021]212号,
env_474_生态罚字[2021]474号,
env_165_环罚字[2021]165号,
env_383_环保罚字[2023]383号,
env_56_环保罚字[2023]056号,
env_55_环罚字[2023]055号,0.65
env_101_环执罚字[2021]101号,
env_146_环执罚字[2021]146号,
env_382_生态罚字[2023]382号,
env_189_环执罚字[2024]189号,
env_461_环监罚字[2022]461号,
env_76_生态罚字[2023]076号,0.4
env_68_环执罚字[2021]068号,0.65
env_31_环执罚字[2023]031号,0.6
env_361_环罚字[2020]361号,0.65
env_77_环执罚字[2021]077号,0.65
env_348_环保罚字[2021]348号,0.4
env_350_环监罚字[2024]350号,0.6
env_124_环执罚字[2020]124号,
env_197_生态罚字[2023]197号,
env_438_环执罚字[2021]438号,
env_213_环监罚字[2021]213号,
env_402_环监罚字[2023]402号,
env_174_环执罚字[2024]174号,
env_409_环监罚字[2023]409号,
env_265_生态罚字[2022]265号,
env_29_环执罚字[2020]029号,
env_249_环保罚字[2020]249号,
env_96_环罚字[2022]096号,
env_287_环执罚字[2022]287号,
env_272_环保罚字[2021]272号,
env_254_生态罚字[2024]254号,
env_418_环罚字[2022]418号,
env_27_环罚字[2021]027号,
env_428_环执罚字[2021]428号,0.4
env_445_环监罚字[2024]445号,
env_87_生态罚字[2024]087号,0.6
env_417_生态罚字[2021]417号,0.4
env_371_环执罚字[2022]371号,0.6
env_360_环保罚字[2023]360号,0.4
env_230_环保罚字[2024]230号,0.75
env_22_环执罚字[2021]022号,0.65
env_416_生态罚字[2020]416号,0.85
env_4_环执罚字[2023]004号,0.3
env_388_生态罚字[2024]388号,0.65
env_188_环执罚字[2021]188号,
env_126_生态罚字[2020]126号,0.65
env_8_环保罚字[2023]008号,0.75
env_264_环监罚字[2024]264号,0.6
env_98_生态罚字[2021]098号,0.75
env_255_环保罚字[2024]255号,0.65
env_394_生态罚字[2022]394号,0.4
env_70_环罚字[2022]070号,0.4
env_246_环罚字[2023]246号,0.4
env_405_环执罚字[2022]405号,0.65
env_358_环执罚字[2020]358号,0.4
env_253_环罚字[2023]253号,0.4
env_261_环监罚字[2024]261号,0.4
env_208_环执罚字[2024]208号,
env_352_环执罚字[2020]352号,
env_284_环保罚字[2021]284号,
env_326_环监罚字[2020]326号,
env_470_环保罚字[2024]470号,
env_30_环监罚字[2021]030号,
env_85_环罚字[2020]085号,
env_48_环保罚字[2024]048号,
env_123_环执罚字[2023]123号,
env_398_环保罚字[2022]398号,
env_41_环保罚字[2020]041号,
env_47_环监罚字[2021]047号,
env_447_环执罚字[2022]447号,
env_369_环罚字[2022]369号,
env_299_环罚字[2022]299号,
env_476_生态罚字[2023]476号,
env_349_生态罚字[2023]349号,
env_118_生态罚字[2023]118号,
env_267_环执罚字[2020]267号,
env_220_生态罚字[2021]220号,
env_142_环监罚字[2023]142号,
env_147_环罚字[2020]147号,
env_258_生态罚字[2021]258号,
env_240_环执罚字[2021]240号,
env_182_环保罚字[2023]182号,0.4
env_94_环监罚字[2020]094号,0.4
env_384_生态罚字[2023]384号,0.75
env_235_生态罚字[2024]235号,0.4
env_339_环保罚字[2024]339号,0.6
env_190_环罚字[2021]190号,0.3
env_225_环罚字[2023]225号,0.4
env_497_环执罚字[2020]497号,0.6
env_28_环监罚字[2022]028号,
env_137_环执罚字[2024]137号,
env_291_环保罚字[2020]291号,
env_354_环监罚字[2022]354号,
env_403_环罚字[2023]403号,
env_65_环保罚字[2024]065号,
